date_time,SoC,state,price
2023-08-07 16:20:00,0.7152777777763001,regd,2.0583
2023-08-07 16:25:00,0.7176388888874128,regd,2.0583
2023-08-07 16:30:00,0.7199999999985238,regd,2.0583
2023-08-07 16:35:00,0.722361111109635,regd,2.0583
2023-08-07 16:40:00,0.7084722222207461,d,51.2147
2023-08-07 16:45:00,0.6945833333318573,d,53.3776
2023-08-07 16:50:00,0.6969444444429684,regd,2.0699
2023-08-07 16:55:00,0.6993055555540796,regd,2.0699
2023-08-07 17:00:00,0.7016666666651906,regd,2.0699
2023-08-07 17:05:00,0.7040277777763018,regd,1.1379
2023-08-07 17:10:00,0.7063888888874129,regd,1.0782
2023-08-07 17:15:00,0.708749999998524,regd,1.0791
2023-08-07 17:20:00,0.7111111111096351,regd,1.0791
2023-08-07 17:25:00,0.6972222222207463,d,49.6946
2023-08-07 17:30:00,0.6995833333318573,regd,1.0791
2023-08-07 17:35:00,0.7019444444429684,regd,1.0791
2023-08-07 17:40:00,0.6880555555540795,d,53.6305
2023-08-07 17:45:00,0.6904166666651906,regd,1.0791
2023-08-07 17:50:00,0.6765277777763018,d,52.4304
2023-08-07 17:55:00,0.662638888887413,d,53.9846
2023-08-07 18:00:00,0.6487499999985241,d,51.1899
2023-08-07 18:05:00,0.6348611111096352,d,55.3717
2023-08-07 18:10:00,0.6209722222207463,d,51.0301
2023-08-07 18:15:00,0.6070833333318575,d,53.5903
2023-08-07 18:20:00,0.5931944444429686,d,52.3939
2023-08-07 18:25:00,0.5793055555540798,d,55.7793
2023-08-07 18:30:00,0.5816666666651908,regd,1.5495
2023-08-07 18:35:00,0.584027777776302,regd,2.0583
2023-08-07 18:40:00,0.5863888888874131,regd,2.0583
2023-08-07 18:45:00,0.5887499999985242,regd,2.0583
2023-08-07 18:50:00,0.5911111111096353,regd,2.0583
2023-08-07 18:55:00,0.5934722222207465,regd,2.0583
2023-08-07 19:00:00,0.5958333333318576,regd,2.0583
2023-08-07 19:05:00,0.5981944444429687,regd,1.9401
2023-08-07 19:10:00,0.6005555555540798,regd,2.0583
2023-08-07 19:15:00,0.602916666665191,regd,2.0583
2023-08-07 19:20:00,0.605277777776302,regd,2.0583
2023-08-07 19:25:00,0.6076388888874131,regd,2.0583
2023-08-07 19:30:00,0.6099999999985243,regd,2.0583
2023-08-07 19:35:00,0.6123611111096353,regd,2.0699
2023-08-07 19:40:00,0.6147222222207465,regd,2.0699
2023-08-07 19:45:00,0.6170833333318576,regd,2.0699
2023-08-07 19:50:00,0.6194444444429686,regd,2.0699
2023-08-07 19:55:00,0.6218055555540798,regd,2.0699
2023-08-07 20:00:00,0.607916666665191,d,52.7716
2023-08-07 20:05:00,0.5940277777763021,d,64.7236
2023-08-07 20:10:00,0.5801388888874133,d,71.2646
2023-08-07 20:15:00,0.5824999999985244,regd,2.0711
2023-08-07 20:20:00,0.5848611111096356,regd,2.0711
2023-08-07 20:25:00,0.5872222222207466,regd,2.0711
2023-08-07 20:30:00,0.5895833333318578,regd,2.0717
2023-08-07 20:35:00,0.5756944444429688,d,58.0264
2023-08-07 20:40:00,0.56180555555408,d,58.0264
2023-08-07 20:45:00,0.547916666665191,d,58.0264
2023-08-07 20:50:00,0.5340277777763022,d,55.0081
2023-08-07 20:55:00,0.5363888888874133,regd,2.0717
2023-08-07 21:00:00,0.5387499999985245,regd,2.0717
2023-08-07 21:05:00,0.5411111111096356,regd,2.4362
2023-08-07 21:10:00,0.5434722222207466,regd,2.4362
2023-08-07 21:15:00,0.5458333333318578,regd,2.4363
2023-08-07 21:20:00,0.5481944444429689,regd,2.4362
2023-08-07 21:25:00,0.55055555555408,regd,2.4362
2023-08-07 21:30:00,0.5529166666651911,regd,2.4363
2023-08-07 21:35:00,0.5552777777763023,regd,2.4362
2023-08-07 21:40:00,0.5576388888874133,regd,2.4362
2023-08-07 21:45:00,0.5599999999985245,regd,2.4362
2023-08-07 21:50:00,0.5623611111096356,regd,2.4363
2023-08-07 21:55:00,0.5647222222207466,regd,2.4362
2023-08-07 22:00:00,0.5670833333318578,regd,2.4362
2023-08-07 22:05:00,0.5694444444429689,regd,2.3378
2023-08-07 22:10:00,0.57180555555408,regd,2.3378
2023-08-07 22:15:00,0.5741666666651911,regd,2.3378
2023-08-07 22:20:00,0.576527777776302,regd,2.5
2023-08-07 22:25:00,0.5788888888874132,regd,2.3378
2023-08-07 22:30:00,0.5812499999985243,regd,2.3378
2023-08-07 22:35:00,0.5930555555540798,c,-15.8126
2023-08-07 22:40:00,0.595416666665191,regd,6.1728
2023-08-07 22:45:00,0.597777777776302,regd,8.3802
2023-08-07 22:50:00,0.6001388888874132,regd,13.4613
2023-08-07 22:55:00,0.6024999999985243,regd,18.0604
2023-08-07 23:00:00,0.6048611111096355,regd,19.8099
2023-08-07 23:05:00,0.6072222222207466,regd,6.5534
2023-08-07 23:10:00,0.6190277777763021,c,-11.8106
2023-08-07 23:15:00,0.6213888888874132,regd,5.4937
2023-08-07 23:20:00,0.6237499999985243,regd,3.2002
2023-08-07 23:25:00,0.6261111111096355,regd,3.8529
2023-08-07 23:30:00,0.6284722222207465,regd,4.1022
2023-08-07 23:35:00,0.6308333333318576,regd,4.1022
2023-08-07 23:40:00,0.6331944444429688,regd,3.0498
2023-08-07 23:45:00,0.6355555555540799,regd,2.8841
2023-08-07 23:50:00,0.637916666665191,regd,2.8232
2023-08-07 23:55:00,0.6402777777763021,regd,2.8232
2023-08-08 00:00:00,0.6426388888874133,regd,5.3725
2023-08-08 00:05:00,0.6449999999985243,regd,3.1919
2023-08-08 00:10:00,0.6473611111096355,regd,4.6063
2023-08-08 00:15:00,0.6497222222207466,regd,4.4355
2023-08-08 00:20:00,0.6520833333318576,regd,3.5289
2023-08-08 00:25:00,0.6544444444429688,regd,2.9819
2023-08-08 00:30:00,0.6568055555540799,regd,7.5835
2023-08-08 00:35:00,0.659166666665191,regd,5.7037
2023-08-08 00:40:00,0.6615277777763021,regd,5.9373
2023-08-08 00:45:00,0.6638888888874133,regd,6.3814
2023-08-08 00:50:00,0.6662499999985243,regd,5.6171
2023-08-08 00:55:00,0.6686111111096354,regd,8.1265
2023-08-08 01:00:00,0.6709722222207464,regd,9.1797
2023-08-08 01:05:00,0.6733333333318575,regd,6.3834
2023-08-08 01:10:00,0.6756944444429687,regd,7.1688
2023-08-08 01:15:00,0.6780555555540797,regd,4.7226
2023-08-08 01:20:00,0.6804166666651909,regd,3.8196
2023-08-08 01:25:00,0.682777777776302,regd,3.0587
2023-08-08 01:30:00,0.685138888887413,regd,4.1727
2023-08-08 01:35:00,0.6874999999985242,regd,4.1727
2023-08-08 01:40:00,0.6898611111096353,regd,4.1727
2023-08-08 01:45:00,0.6922222222207464,regd,4.8824
2023-08-08 01:50:00,0.6945833333318575,regd,5.7196
2023-08-08 01:55:00,0.6969444444429687,regd,12.9438
2023-08-08 02:00:00,0.6993055555540798,regd,20.8313
2023-08-08 02:05:00,0.7016666666651908,regd,8.2308
2023-08-08 02:10:00,0.704027777776302,regd,4.7516
2023-08-08 02:15:00,0.7063888888874131,regd,5.9368
2023-08-08 02:20:00,0.7087499999985242,regd,5.0258
2023-08-08 02:25:00,0.7111111111096353,regd,6.1223
2023-08-08 02:30:00,0.7134722222207465,regd,6.0352
2023-08-08 02:35:00,0.7158333333318575,regd,4.3642
2023-08-08 02:40:00,0.7181944444429686,regd,6.1268
2023-08-08 02:45:00,0.7205555555540798,regd,13.8945
2023-08-08 02:50:00,0.7229166666651908,regd,12.2427
2023-08-08 02:55:00,0.725277777776302,regd,18.5469
2023-08-08 03:00:00,0.7276388888874131,regd,19.0373
2023-08-08 03:05:00,0.7299999999985243,regd,18.6863
2023-08-08 03:10:00,0.7323611111096353,regd,5.5525
2023-08-08 03:15:00,0.7347222222207465,regd,2.5002
2023-08-08 03:20:00,0.7370833333318576,regd,2.7973
2023-08-08 03:25:00,0.7394444444429686,regd,6.2849
2023-08-08 03:30:00,0.7418055555540798,regd,2.9388
2023-08-08 03:35:00,0.7441666666651909,regd,4.6851
2023-08-08 03:40:00,0.746527777776302,regd,3.919
2023-08-08 03:45:00,0.7488888888874131,regd,3.7431
2023-08-08 03:50:00,0.7512499999985243,regd,3.9634
2023-08-08 03:55:00,0.7536111111096353,regd,4.6851
2023-08-08 04:00:00,0.7559722222207464,regd,4.6851
2023-08-08 04:05:00,0.7583333333318574,regd,13.3117
2023-08-08 04:10:00,0.7606944444429685,regd,16.6354
2023-08-08 04:15:00,0.7630555555540797,regd,21.1732
2023-08-08 04:20:00,0.7654166666651908,regd,16.968
2023-08-08 04:25:00,0.7677777777763019,regd,17.7011
2023-08-08 04:30:00,0.770138888887413,regd,19.1609
2023-08-08 04:35:00,0.7724999999985241,regd,20.6673
2023-08-08 04:40:00,0.7748611111096353,regd,30.9016
2023-08-08 04:45:00,0.7772222222207464,regd,22.8289
2023-08-08 04:50:00,0.7795833333318576,regd,21.0241
2023-08-08 04:55:00,0.7819444444429687,regd,26.7977
2023-08-08 05:00:00,0.7843055555540799,regd,22.2438
2023-08-08 05:05:00,0.786666666665191,regd,20.9973
2023-08-08 05:10:00,0.7890277777763022,regd,18.8519
2023-08-08 05:15:00,0.7913888888874133,regd,16.6638
2023-08-08 05:20:00,0.7937499999985244,regd,4.9224
2023-08-08 05:25:00,0.7961111111096355,regd,3.3694
2023-08-08 05:30:00,0.7984722222207467,regd,3.5428
2023-08-08 05:35:00,0.8008333333318577,regd,3.017
2023-08-08 05:40:00,0.8031944444429688,regd,2.8731
2023-08-08 05:45:00,0.80555555555408,regd,3.0169
2023-08-08 05:50:00,0.8079166666651911,regd,3.0169
2023-08-08 05:55:00,0.8102777777763022,regd,2.9493
2023-08-08 06:00:00,0.8126388888874133,regd,2.8593
2023-08-08 06:05:00,0.8149999999985245,regd,2.4567
2023-08-08 06:10:00,0.8173611111096355,regd,2.4567
2023-08-08 06:15:00,0.8197222222207466,regd,2.9946
2023-08-08 06:20:00,0.8220833333318578,regd,2.4566
2023-08-08 06:25:00,0.8244444444429688,regd,2.4566
2023-08-08 06:30:00,0.82680555555408,regd,2.4566
2023-08-08 06:35:00,0.8291666666651911,regd,2.4566
2023-08-08 06:40:00,0.8315277777763022,regd,2.4566
2023-08-08 06:45:00,0.8338888888874133,regd,2.4566
2023-08-08 06:50:00,0.8362499999985245,regd,2.4566
2023-08-08 06:55:00,0.8386111111096355,regd,2.4566
2023-08-08 07:00:00,0.8409722222207466,regd,2.4567
2023-08-08 07:05:00,0.8433333333318578,regd,2.2248
2023-08-08 07:10:00,0.8456944444429689,regd,2.2248
2023-08-08 07:15:00,0.84805555555408,regd,2.2248
2023-08-08 07:20:00,0.8504166666651911,regd,2.2248
2023-08-08 07:25:00,0.8527777777763023,regd,2.2248
2023-08-08 07:30:00,0.8551388888874133,regd,2.2248
2023-08-08 07:35:00,0.8574999999985244,regd,2.2248
2023-08-08 07:40:00,0.8598611111096355,regd,2.2248
2023-08-08 07:45:00,0.8622222222207466,regd,2.2248
2023-08-08 07:50:00,0.8645833333318577,regd,2.2248
2023-08-08 07:55:00,0.8669444444429688,regd,2.2248
2023-08-08 08:00:00,0.8787499999985243,c,-19.242
2023-08-08 08:05:00,0.8905555555540801,c,-17.6844
2023-08-08 08:10:00,0.9023611111096356,c,-17.5401
2023-08-08 08:15:00,0.9141666666651911,c,-18.1744
2023-08-08 08:20:00,0.9165277777763022,regd,2.0883
2023-08-08 08:25:00,0.9026388888874134,d,54.4125
2023-08-08 08:30:00,0.8887499999985244,d,53.4707
2023-08-08 08:35:00,0.8748611111096356,d,60.8398
2023-08-08 08:40:00,0.8609722222207468,d,68.4849
2023-08-08 08:45:00,0.8470833333318579,d,70.9429
2023-08-08 08:50:00,0.8331944444429686,d,67.8024
2023-08-08 08:55:00,0.8193055555540798,d,70.1855
2023-08-08 09:00:00,0.805416666665191,d,71.8007
2023-08-08 09:05:00,0.7915277777763021,d,50.6365
2023-08-08 09:10:00,0.7776388888874132,d,53.5435
2023-08-08 09:15:00,0.7637499999985243,d,52.0727
2023-08-08 09:20:00,0.7498611111096355,d,52.8806
2023-08-08 09:25:00,0.7359722222207467,d,76.9154
2023-08-08 09:30:00,0.7220833333318577,d,76.5803
2023-08-08 09:35:00,0.7081944444429689,d,57.5094
2023-08-08 09:40:00,0.69430555555408,d,78.783
2023-08-08 09:45:00,0.6804166666651912,d,84.4953
2023-08-08 09:50:00,0.6665277777763022,d,76.9993
2023-08-08 09:55:00,0.6526388888874134,d,56.3012
2023-08-08 10:00:00,0.6387499999985209,d,61.2763
2023-08-08 10:05:00,0.641111111109632,regd,2.0805
2023-08-08 10:10:00,0.6272222222207432,d,50.174
2023-08-08 10:15:00,0.6133333333318544,d,50.5287
2023-08-08 10:20:00,0.5994444444429655,d,59.0149
2023-08-08 10:25:00,0.5855555555540767,d,50.576
2023-08-08 10:30:00,0.5879166666651878,regd,1.1189
2023-08-08 10:35:00,0.5902777777762989,regd,1.1191
2023-08-08 10:40:00,0.59263888888741,regd,1.1192
2023-08-08 10:45:00,0.5787499999985212,d,62.7022
2023-08-08 10:50:00,0.5648611111096323,d,51.6013
2023-08-08 10:55:00,0.5672222222207435,regd,1.2974
2023-08-08 11:00:00,0.5695833333318545,regd,1.1192
2023-08-08 11:05:00,0.5719444444429657,regd,2.0454
2023-08-08 11:10:00,0.5837499999985212,c,-24.7026
2023-08-08 11:15:00,0.5861111111096322,regd,1.0791
2023-08-08 11:20:00,0.5884722222207434,regd,1.223
2023-08-08 11:25:00,0.5908333333318545,regd,1.0791
2023-08-08 11:30:00,0.5931944444429655,regd,2.0454
2023-08-08 11:35:00,0.5955555555540767,regd,2.0456
2023-08-08 11:40:00,0.5927777777762989,regu,21.162
2023-08-08 11:45:00,0.5788888888874101,d,50.613
2023-08-08 11:50:00,0.5761111111096323,regu,21.1936
2023-08-08 11:55:00,0.5622222222207435,d,55.9994
2023-08-08 12:00:00,0.5483333333318546,d,57.5087
2023-08-08 12:05:00,0.5506944444429658,regd,1.0791
2023-08-08 12:10:00,0.5530555555540768,regd,0.9642
2023-08-08 12:15:00,0.555416666665188,regd,1.9449
2023-08-08 12:20:00,0.5415277777762991,d,62.4673
2023-08-08 12:25:00,0.5438888888874103,regd,1.6921
2023-08-08 12:30:00,0.5411111111096324,regu,17.0124
2023-08-08 12:35:00,0.5383333333318546,regu,17.3482
2023-08-08 12:40:00,0.5355555555540769,regu,18.976
2023-08-08 12:45:00,0.537916666665188,regd,1.6922
2023-08-08 12:50:00,0.5402777777762992,regd,1.6922
2023-08-08 12:55:00,0.5426388888874102,regd,1.6924
2023-08-08 13:00:00,0.5449999999985213,regd,2.0617
2023-08-08 13:05:00,0.5473611111096325,regd,2.0617
2023-08-08 13:10:00,0.5497222222207436,regd,1.1247
2023-08-08 13:15:00,0.5520833333318547,regd,1.0791
2023-08-08 13:20:00,0.5544444444429658,regd,1.0791
2023-08-08 13:25:00,0.556805555554077,regd,1.0791
2023-08-08 13:30:00,0.559166666665188,regd,1.0791
2023-08-08 13:35:00,0.5615277777762991,regd,1.0791
2023-08-08 13:40:00,0.5638888888874103,regd,1.0791
2023-08-08 13:45:00,0.5662499999985213,regd,1.0791
2023-08-08 13:50:00,0.5686111111096325,regd,1.0791
2023-08-08 13:55:00,0.5709722222207436,regd,1.0791
2023-08-08 14:00:00,0.5733333333318547,regd,1.0791
2023-08-08 14:05:00,0.5756944444429658,regd,0.8786
2023-08-08 14:10:00,0.578055555554077,regd,0.8786
2023-08-08 14:15:00,0.580416666665188,regd,0.8786
2023-08-08 14:20:00,0.5827777777762991,regd,0.8784
2023-08-08 14:25:00,0.5851388888874103,regd,0.8784
2023-08-08 14:30:00,0.5823611111096325,regu,16.4446
2023-08-08 14:35:00,0.5795833333318547,regu,16.6649
2023-08-08 14:40:00,0.576805555554077,regu,19.0625
2023-08-08 14:45:00,0.5740277777762992,regu,22.3995
2023-08-08 14:50:00,0.5601388888874104,d,68.1287
2023-08-08 14:55:00,0.5462499999985215,d,69.4065
2023-08-08 15:00:00,0.5323611111096327,d,77.4262
2023-08-08 15:05:00,0.5184722222207439,d,67.4932
2023-08-08 15:10:00,0.5156944444429661,regu,23.516
2023-08-08 15:15:00,0.5129166666651883,regu,23.3188
2023-08-08 15:20:00,0.5101388888874105,regu,20.5063
2023-08-08 15:25:00,0.5073611111096328,regu,23.914
2023-08-08 15:30:00,0.504583333331855,regu,20.1447
2023-08-08 15:35:00,0.5018055555540772,regu,18.1482
2023-08-08 15:40:00,0.5041666666651883,regd,0.6386
2023-08-08 15:45:00,0.5065277777762994,regd,0.6385
2023-08-08 15:50:00,0.5088888888874106,regd,0.6386
2023-08-08 15:55:00,0.5112499999985216,regd,0.6386
2023-08-08 16:00:00,0.5136111111096328,regd,0.6386
2023-08-08 16:05:00,0.5159722222207439,regd,2.0617
2023-08-08 16:10:00,0.518333333331855,regd,2.0617
2023-08-08 16:15:00,0.5155555555540773,regu,17.8854
2023-08-08 16:20:00,0.5179166666651884,regd,2.0617
2023-08-08 16:25:00,0.5151388888874107,regu,20.8034
2023-08-08 16:30:00,0.5174999999985218,regd,2.0617
2023-08-08 16:35:00,0.519861111109633,regd,1.9655
2023-08-08 16:40:00,0.5170833333318552,regu,41.6043
2023-08-08 16:45:00,0.5143055555540774,regu,246.3155
2023-08-08 16:50:00,0.5115277777762997,regu,58.3814
2023-08-08 16:55:00,0.5087499999985219,regu,261.744
2023-08-08 17:00:00,0.5059722222207441,regu,268.7093
2023-08-08 17:05:00,0.4920833333318553,d,301.7357
2023-08-08 17:10:00,0.4893055555540775,regu,63.0662
2023-08-08 17:15:00,0.4754166666651886,d,293.6325
2023-08-08 17:20:00,0.4615277777762997,d,319.2961
2023-08-08 17:25:00,0.45874999999852195,regu,21.2035
2023-08-08 17:30:00,0.4559722222207442,regu,22.076
2023-08-08 17:35:00,0.4583333333318553,regd,2.0735
2023-08-08 17:40:00,0.46069444444296637,regd,2.0735
2023-08-08 17:45:00,0.46305555555407746,regd,2.0617
2023-08-08 17:50:00,0.46305555555407746,supr,9.5
2023-08-08 17:55:00,0.46541666666518855,regd,2.0735
2023-08-08 18:00:00,0.4677777777762997,regd,2.0735
2023-08-08 18:05:00,0.4701388888874108,regd,1.9286
2023-08-08 18:10:00,0.4724999999985219,regd,1.1805
2023-08-08 18:15:00,0.474861111109633,regd,1.4476
2023-08-08 18:20:00,0.4772222222207441,regd,1.0964
2023-08-08 18:25:00,0.4795833333318552,regd,1.0791
2023-08-08 18:30:00,0.4819444444429663,regd,1.6149
2023-08-08 18:35:00,0.4843055555540774,regd,1.0791
2023-08-08 18:40:00,0.48666666666518854,regd,1.8953
2023-08-08 18:45:00,0.48902777777629963,regd,2.0617
2023-08-08 18:50:00,0.4913888888874108,regd,2.0617
2023-08-08 18:55:00,0.49374999999852187,regd,2.0735
2023-08-08 19:00:00,0.49611111110963296,regd,2.0735
2023-08-08 19:05:00,0.4984722222207441,regd,2.0805
2023-08-08 19:10:00,0.5008333333318552,regd,2.0801
2023-08-08 19:15:00,0.5031944444429663,regd,2.0757
2023-08-08 19:20:00,0.5055555555540774,regd,2.0757
2023-08-08 19:25:00,0.5079166666651885,regd,2.0757
2023-08-08 19:30:00,0.5102777777762997,regd,2.0757
2023-08-08 19:35:00,0.5126388888874107,regd,2.0805
2023-08-08 19:40:00,0.5149999999985219,regd,2.1675
2023-08-08 19:45:00,0.517361111109633,regd,2.0805
2023-08-08 19:50:00,0.5197222222207442,regd,2.0805
2023-08-08 19:55:00,0.5220833333318552,regd,2.0805
2023-08-08 20:00:00,0.5244444444429663,regd,2.0801
2023-08-08 20:05:00,0.5268055555540775,regd,2.355
2023-08-08 20:10:00,0.5291666666651885,regd,2.355
2023-08-08 20:15:00,0.5315277777762997,regd,2.3551
2023-08-08 20:20:00,0.5338888888874108,regd,2.355
2023-08-08 20:25:00,0.5362499999985219,regd,2.355
2023-08-08 20:30:00,0.538611111109633,regd,2.3551
2023-08-08 20:35:00,0.5409722222207441,regd,2.355
2023-08-08 20:40:00,0.5433333333318552,regd,2.355
2023-08-08 20:45:00,0.5456944444429663,regd,2.355
2023-08-08 20:50:00,0.5574999999985218,c,-25.704
2023-08-08 20:55:00,0.5693055555540774,c,-25.087
2023-08-08 21:00:00,0.5716666666651885,regd,2.355
2023-08-08 21:05:00,0.5740277777762997,regd,2.4362
2023-08-08 21:10:00,0.5763888888874107,regd,2.4362
2023-08-08 21:15:00,0.5787499999985218,regd,5.8857
2023-08-08 21:20:00,0.581111111109633,regd,48.2711
2023-08-08 21:25:00,0.5834722222207441,regd,119.0
2023-08-08 21:30:00,0.5858333333318553,regd,47.6823
2023-08-08 21:35:00,0.5881944444429664,regd,41.2454
2023-08-08 21:40:00,0.5905555555540776,regd,22.4807
2023-08-08 21:45:00,0.5929166666651887,regd,23.6961
2023-08-08 21:50:00,0.5952777777762999,regd,23.7412
2023-08-08 21:55:00,0.597638888887411,regd,23.8927
2023-08-08 22:00:00,0.5999999999985222,regd,25.5616
2023-08-08 22:05:00,0.6023611111096333,regd,119.0
2023-08-08 22:10:00,0.6047222222207445,regd,119.0
2023-08-08 22:15:00,0.6070833333318556,regd,119.0
2023-08-08 22:20:00,0.6094444444429667,regd,48.4644
2023-08-08 22:25:00,0.6118055555540779,regd,12.4164
2023-08-08 22:30:00,0.614166666665189,regd,12.9594
2023-08-08 22:35:00,0.6165277777763001,regd,15.9923
2023-08-08 22:40:00,0.6188888888874112,regd,15.9908
2023-08-08 22:45:00,0.6212499999985224,regd,9.7228
2023-08-08 22:50:00,0.6236111111096334,regd,8.5277
2023-08-08 22:55:00,0.6259722222207446,regd,8.5591
2023-08-08 23:00:00,0.6283333333318557,regd,5.2416
2023-08-08 23:05:00,0.6306944444429667,regd,5.9355
2023-08-08 23:10:00,0.6330555555540779,regd,5.8629
2023-08-08 23:15:00,0.635416666665189,regd,5.2677
2023-08-08 23:20:00,0.6377777777763001,regd,15.2475
2023-08-08 23:25:00,0.6401388888874112,regd,18.128
2023-08-08 23:30:00,0.6424999999985224,regd,24.029
2023-08-08 23:35:00,0.6448611111096335,regd,29.4747
2023-08-08 23:40:00,0.6472222222207447,regd,27.3974
2023-08-08 23:45:00,0.6495833333318558,regd,31.0793
2023-08-08 23:50:00,0.651944444442967,regd,32.2713
2023-08-08 23:55:00,0.6543055555540781,regd,36.0108
2023-08-09 00:00:00,0.6566666666651892,regd,36.0598
2023-08-09 00:05:00,0.6590277777763004,regd,38.2146
2023-08-09 00:10:00,0.6613888888874115,regd,38.0337
2023-08-09 00:15:00,0.6637499999985227,regd,37.8435
2023-08-09 00:20:00,0.6661111111096338,regd,35.8175
2023-08-09 00:25:00,0.668472222220745,regd,31.75
2023-08-09 00:30:00,0.6708333333318561,regd,35.1299
2023-08-09 00:35:00,0.6731944444429673,regd,35.2656
2023-08-09 00:40:00,0.6755555555540784,regd,33.1887
2023-08-09 00:45:00,0.6779166666651896,regd,22.4915
2023-08-09 00:50:00,0.6802777777763006,regd,12.0052
2023-08-09 00:55:00,0.6826388888874118,regd,14.0943
2023-08-09 01:00:00,0.6849999999985229,regd,17.7589
2023-08-09 01:05:00,0.687361111109634,regd,7.1538
2023-08-09 01:10:00,0.6897222222207451,regd,8.4428
2023-08-09 01:15:00,0.6920833333318562,regd,7.1538
2023-08-09 01:20:00,0.6944444444429674,regd,8.6671
2023-08-09 01:25:00,0.6968055555540784,regd,8.202
2023-08-09 01:30:00,0.6991666666651896,regd,11.5313
2023-08-09 01:35:00,0.7015277777763007,regd,10.3361
2023-08-09 01:40:00,0.7038888888874117,regd,9.95
2023-08-09 01:45:00,0.7062499999985229,regd,9.1484
2023-08-09 01:50:00,0.708611111109634,regd,8.9415
2023-08-09 01:55:00,0.7109722222207452,regd,8.9415
2023-08-09 02:00:00,0.7133333333318562,regd,9.9307
2023-08-09 02:05:00,0.7156944444429674,regd,10.9266
2023-08-09 02:10:00,0.7180555555540785,regd,9.9501
2023-08-09 02:15:00,0.7204166666651896,regd,8.0005
2023-08-09 02:20:00,0.7227777777763007,regd,7.3552
2023-08-09 02:25:00,0.7251388888874118,regd,7.7133
2023-08-09 02:30:00,0.7274999999985229,regd,8.0005
2023-08-09 02:35:00,0.729861111109634,regd,7.9123
2023-08-09 02:40:00,0.7322222222207452,regd,7.6377
2023-08-09 02:45:00,0.7345833333318562,regd,9.9824
2023-08-09 02:50:00,0.7369444444429674,regd,9.9824
2023-08-09 02:55:00,0.7393055555540785,regd,20.0473
2023-08-09 03:00:00,0.7416666666651897,regd,25.6471
2023-08-09 03:05:00,0.7440277777763008,regd,27.7796
2023-08-09 03:10:00,0.746388888887412,regd,25.2925
2023-08-09 03:15:00,0.7487499999985231,regd,22.7631
2023-08-09 03:20:00,0.7511111111096342,regd,32.6054
2023-08-09 03:25:00,0.7534722222207454,regd,29.4791
2023-08-09 03:30:00,0.7558333333318565,regd,30.4593
2023-08-09 03:35:00,0.7581944444429677,regd,26.4567
2023-08-09 03:40:00,0.7605555555540788,regd,24.3822
2023-08-09 03:45:00,0.76291666666519,regd,22.5236
2023-08-09 03:50:00,0.7652777777763011,regd,21.5878
2023-08-09 03:55:00,0.7676388888874123,regd,22.2411
2023-08-09 04:00:00,0.7699999999985234,regd,16.0518
2023-08-09 04:05:00,0.7723611111096345,regd,10.9224
2023-08-09 04:10:00,0.7747222222207456,regd,12.0114
2023-08-09 04:15:00,0.7770833333318568,regd,20.3961
2023-08-09 04:20:00,0.7794444444429679,regd,16.1322
2023-08-09 04:25:00,0.781805555554079,regd,11.8433
2023-08-09 04:30:00,0.7841666666651901,regd,11.0275
2023-08-09 04:35:00,0.7865277777763012,regd,10.7888
2023-08-09 04:40:00,0.7888888888874124,regd,13.1071
2023-08-09 04:45:00,0.7912499999985234,regd,11.7405
2023-08-09 04:50:00,0.7936111111096346,regd,9.1671
2023-08-09 04:55:00,0.7959722222207457,regd,10.9997
2023-08-09 05:00:00,0.7983333333318567,regd,9.6129
2023-08-09 05:05:00,0.8006944444429679,regd,9.9848
2023-08-09 05:10:00,0.803055555554079,regd,10.8517
2023-08-09 05:15:00,0.8054166666651902,regd,9.95
2023-08-09 05:20:00,0.8077777777763012,regd,9.051
2023-08-09 05:25:00,0.8101388888874124,regd,7.9995
2023-08-09 05:30:00,0.8124999999985235,regd,7.9995
2023-08-09 05:35:00,0.8148611111096346,regd,9.95
2023-08-09 05:40:00,0.8172222222207457,regd,9.051
2023-08-09 05:45:00,0.8195833333318568,regd,9.051
2023-08-09 05:50:00,0.8219444444429679,regd,7.9995
2023-08-09 05:55:00,0.824305555554079,regd,7.9995
2023-08-09 06:00:00,0.8266666666651902,regd,8.6371
2023-08-09 06:05:00,0.8290277777763012,regd,2.4666
2023-08-09 06:10:00,0.8313888888874124,regd,2.4567
2023-08-09 06:15:00,0.8337499999985235,regd,2.5002
2023-08-09 06:20:00,0.8361111111096347,regd,3.1107
2023-08-09 06:25:00,0.8384722222207458,regd,5.1599
2023-08-09 06:30:00,0.840833333331857,regd,3.0709
2023-08-09 06:35:00,0.8526388888874125,c,-10.903
2023-08-09 06:40:00,0.8549999999985236,regd,3.0709
2023-08-09 06:45:00,0.8573611111096348,regd,2.5002
2023-08-09 06:50:00,0.8691666666651903,c,-10.9546
2023-08-09 06:55:00,0.8715277777763014,regd,4.2628
2023-08-09 07:00:00,0.8738888888874125,regd,2.4567
2023-08-09 07:05:00,0.8762499999985236,regd,2.2249
2023-08-09 07:10:00,0.8786111111096347,regd,2.2248
2023-08-09 07:15:00,0.8809722222207458,regd,2.2248
2023-08-09 07:20:00,0.8833333333318569,regd,2.2248
2023-08-09 07:25:00,0.8856944444429681,regd,2.2248
2023-08-09 07:30:00,0.8880555555540791,regd,2.2248
